phase (degrees), delay (ns), EO Modulated (V), Un Modulatoed/Reference (V)
577.76, 0.060170940170939866, 0.17165715101041965, 0.17165715101041965
577.782, 0.060923076923078266, 0.1725714367681316, 0.17348572252584354
577.782, 0.060923076923078266, 0.17542857976098145, 0.1724571510484176
577.782, 0.060923076923078266, 0.1744000082835555, 0.17211429388927563
577.782, 0.060923076923078266, 0.1769142941172634, 0.17508572260183947
577.782, 0.060923076923078266, 0.17554286548069545, 0.1742857225638415
577.804, 0.06167521367521278, 0.17600000835955143, 0.17325715108641557
577.804, 0.06167521367521278, 0.17737143699611937, 0.17348572252584354
577.804, 0.06167521367521278, 0.1765714369581214, 0.1723428653287036
577.804, 0.06167521367521278, 0.1725714367681316, 0.1762285797989794
577.804, 0.06167521367521278, 0.17565715120040945, 0.17325715108641557
577.826, 0.06242735042735118, 0.17577143692012345, 0.17108572241184966
577.826, 0.06242735042735118, 0.17600000835955143, 0.1724571510484176
577.826, 0.06242735042735118, 0.1763428655186934, 0.17314286536670156
577.826, 0.06242735042735118, 0.1765714369581214, 0.1744000082835555
577.826, 0.06242735042735118, 0.17702857983697737, 0.17360000824555755
577.848, 0.0631794871794857, 0.17725715127640537, 0.1729142939272736
577.848, 0.0631794871794857, 0.1764571512384074, 0.1745142940032695
577.848, 0.0631794871794857, 0.1788571513524013, 0.17200000816956162
577.848, 0.0631794871794857, 0.17760000843554735, 0.17405715112441353
577.848, 0.0631794871794857, 0.17817143703411734, 0.17382857968498552
577.87, 0.06393162393162409, 0.17508572260183947, 0.17154286529070564
577.87, 0.06393162393162409, 0.1788571513524013, 0.1762285797989794
577.87, 0.06393162393162409, 0.1782857227538313, 0.17417143684412753
577.87, 0.06393162393162409, 0.17394286540469953, 0.17302857964698756
577.87, 0.06393162393162409, 0.18125715146639518, 0.17382857968498552
577.892, 0.0646837606837625, 0.1789714370721153, 0.17405715112441353
577.892, 0.0646837606837625, 0.17794286559468933, 0.17348572252584354
577.892, 0.0646837606837625, 0.1769142941172634, 0.17325715108641557
577.892, 0.0646837606837625, 0.17954286567068525, 0.17405715112441353
577.892, 0.0646837606837625, 0.17931429423125728, 0.17154286529070564
577.914, 0.065435897435897, 0.1768000083975494, 0.17520000832155347
577.914, 0.065435897435897, 0.17577143692012345, 0.17371429396527155
577.914, 0.065435897435897, 0.17302857964698756, 0.1745142940032695
577.914, 0.065435897435897, 0.1762285797989794, 0.1762285797989794
577.914, 0.065435897435897, 0.1769142941172634, 0.17200000816956162
577.936, 0.06618803418803541, 0.1724571510484176, 0.1724571510484176
577.936, 0.06618803418803541, 0.1723428653287036, 0.17211429388927563
577.936, 0.06618803418803541, 0.17417143684412753, 0.17120000813156366
577.936, 0.06618803418803541, 0.17382857968498552, 0.1723428653287036
577.936, 0.06618803418803541, 0.17142857957099164, 0.1747428654426975
577.958, 0.06694017094016992, 0.16868572229785578, 0.17360000824555755
577.958, 0.06694017094016992, 0.17074286525270768, 0.17302857964698756
577.958, 0.06694017094016992, 0.17142857957099164, 0.17394286540469953
577.958, 0.06694017094016992, 0.17131429385127767, 0.17337143680612957
577.958, 0.06694017094016992, 0.17108572241184966, 0.17542857976098145
577.98, 0.06769230769230832, 0.16960000805556774, 0.1729142939272736
577.98, 0.06769230769230832, 0.17268572248784558, 0.17211429388927563
577.98, 0.06769230769230832, 0.16674286506271788, 0.1729142939272736
577.98, 0.06769230769230832, 0.1664000079035759, 0.17120000813156366
577.98, 0.06769230769230832, 0.16982857949499572, 0.17417143684412753
578.002, 0.06844444444444284, 0.16777143654014384, 0.17337143680612957
578.002, 0.06844444444444284, 0.164457150668438, 0.17211429388927563
578.002, 0.06844444444444284, 0.16080000763759017, 0.17394286540469953
578.002, 0.06844444444444284, 0.16400000778958201, 0.1725714367681316
578.002, 0.06844444444444284, 0.16685715078243188, 0.1722285796089896
578.024, 0.06919658119658123, 0.164342864948724, 0.17131429385127767
578.024, 0.06919658119658123, 0.16080000763759017, 0.17417143684412753
578.024, 0.06919658119658123, 0.163885722069868, 0.17337143680612957
578.024, 0.06919658119658123, 0.16331429347129806, 0.17177143673013365
578.024, 0.06919658119658123, 0.16377143635015404, 0.17325715108641557
578.046, 0.06994871794871964, 0.1704000080935657, 0.1722285796089896
578.046, 0.06994871794871964, 0.1683428651387138, 0.17074286525270768
578.046, 0.06994871794871964, 0.16102857907701815, 0.17131429385127767
578.046, 0.06994871794871964, 0.16697143650214588, 0.17142857957099164
578.046, 0.06994871794871964, 0.1604571504784482, 0.1702857223738517
578.068, 0.07070085470085415, 0.16811429369928582, 0.17177143673013365
578.068, 0.07070085470085415, 0.16137143623616015, 0.17280000820755959
578.068, 0.07070085470085415, 0.16605715074443392, 0.16960000805556774
578.068, 0.07070085470085415, 0.1619428648347301, 0.17371429396527155
578.068, 0.07070085470085415, 0.16525715070643596, 0.17200000816956162
578.09, 0.07145299145299255, 0.17302857964698756, 0.17108572241184966
578.09, 0.07145299145299255, 0.16537143642614996, 0.17108572241184966
578.09, 0.07145299145299255, 0.16422857922901, 0.17154286529070564
578.09, 0.07145299145299255, 0.16800000797957182, 0.17394286540469953
578.09, 0.07145299145299255, 0.16925715089642576, 0.1709714366921357
578.112, 0.07220512820512706, 0.17600000835955143, 0.17200000816956162
578.112, 0.07220512820512706, 0.16914286517671176, 0.1704000080935657
578.112, 0.07220512820512706, 0.1702857223738517, 0.16994286521470972
578.112, 0.07220512820512706, 0.17108572241184966, 0.17211429388927563
578.112, 0.07220512820512706, 0.1763428655186934, 0.17554286548069545
578.134, 0.07295726495726546, 0.1747428654426975, 0.17200000816956162
578.134, 0.07295726495726546, 0.16925715089642576, 0.17268572248784558
578.134, 0.07295726495726546, 0.1749714368821255, 0.17154286529070564
578.134, 0.07295726495726546, 0.1782857227538313, 0.17177143673013365
578.134, 0.07295726495726546, 0.17405715112441353, 0.16994286521470972
578.156, 0.07370940170939998, 0.1747428654426975, 0.17314286536670156
578.156, 0.07370940170939998, 0.17325715108641557, 0.1709714366921357
578.156, 0.07370940170939998, 0.1769142941172634, 0.1704000080935657
578.156, 0.07370940170939998, 0.17805715131440333, 0.1723428653287036
578.156, 0.07370940170939998, 0.17851429419325932, 0.16925715089642576
578.178, 0.07446153846153837, 0.17805715131440333, 0.17142857957099164
578.178, 0.07446153846153837, 0.17577143692012345, 0.17085715097242168
578.178, 0.07446153846153837, 0.17382857968498552, 0.17142857957099164
578.178, 0.07446153846153837, 0.1747428654426975, 0.16891429373728378
578.178, 0.07446153846153837, 0.1766857226778354, 0.1729142939272736
578.2, 0.07521367521367678, 0.1764571512384074, 0.17017143665413773
578.2, 0.07521367521367678, 0.17554286548069545, 0.1729142939272736
578.2, 0.07521367521367678, 0.17325715108641557, 0.16971429377528174
578.2, 0.07521367521367678, 0.1722285796089896, 0.1709714366921357
578.2, 0.07521367521367678, 0.17177143673013365, 0.17302857964698756
578.222, 0.07596581196581129, 0.1685714365781418, 0.17177143673013365
578.222, 0.07596581196581129, 0.17131429385127767, 0.1724571510484176
578.222, 0.07596581196581129, 0.16308572203187005, 0.17211429388927563
578.222, 0.07596581196581129, 0.1709714366921357, 0.17337143680612957
578.222, 0.07596581196581129, 0.1723428653287036, 0.17382857968498552
578.244, 0.0767179487179497, 0.1744000082835555, 0.17062857953299368
578.244, 0.0767179487179497, 0.1762285797989794, 0.17131429385127767
578.244, 0.0767179487179497, 0.1658285793050059, 0.16902857945699776
578.244, 0.0767179487179497, 0.17280000820755959, 0.1705142938132797
578.244, 0.0767179487179497, 0.17405715112441353, 0.17120000813156366
578.266, 0.0774700854700842, 0.1664000079035759, 0.16982857949499572
578.266, 0.0774700854700842, 0.1618285791150161, 0.16891429373728378
578.266, 0.0774700854700842, 0.16605715074443392, 0.17131429385127767
578.266, 0.0774700854700842, 0.16262857915301407, 0.1702857223738517
578.266, 0.0774700854700842, 0.16617143646414792, 0.17211429388927563
578.288, 0.07822222222222261, 0.16468572210786597, 0.17177143673013365
578.288, 0.07822222222222261, 0.16342857919101203, 0.1723428653287036
578.288, 0.07822222222222261, 0.1618285791150161, 0.16880000801756978
578.288, 0.07822222222222261, 0.16365715063044003, 0.17188572244984762
578.288, 0.07822222222222261, 0.1658285793050059, 0.17211429388927563
578.31, 0.07897435897435712, 0.16400000778958201, 0.16994286521470972
578.31, 0.07897435897435712, 0.1665142936232899, 0.1709714366921357
578.31, 0.07897435897435712, 0.17074286525270768, 0.16868572229785578
578.31, 0.07897435897435712, 0.16948572233585374, 0.17062857953299368
578.31, 0.07897435897435712, 0.1618285791150161, 0.17005715093442372
578.332, 0.07972649572649551, 0.1624000077135861, 0.16891429373728378
578.332, 0.07972649572649551, 0.1684571508584278, 0.16948572233585374
578.332, 0.07972649572649551, 0.17211429388927563, 0.1682285794189998
578.332, 0.07972649572649551, 0.16971429377528174, 0.16971429377528174
578.332, 0.07972649572649551, 0.17062857953299368, 0.16902857945699776
578.354, 0.08047863247863392, 0.17337143680612957, 0.16982857949499572
578.354, 0.08047863247863392, 0.17611429407926543, 0.17142857957099164
578.354, 0.08047863247863392, 0.17805715131440333, 0.1704000080935657
578.354, 0.08047863247863392, 0.17588572263983743, 0.1722285796089896
578.354, 0.08047863247863392, 0.1729142939272736, 0.17005715093442372
578.376, 0.08123076923076843, 0.18137143718610918, 0.1705142938132797
578.376, 0.08123076923076843, 0.18114286574668118, 0.16800000797957182
578.376, 0.08123076923076843, 0.17782857987497533, 0.16982857949499572
578.376, 0.08123076923076843, 0.18045715142839722, 0.1722285796089896
578.376, 0.08123076923076843, 0.18125715146639518, 0.16948572233585374
578.398, 0.08198290598290683, 0.18514286593667098, 0.17165715101041965
578.398, 0.08198290598290683, 0.18388572301981704, 0.17085715097242168
578.398, 0.08198290598290683, 0.18240000866353512, 0.17085715097242168
578.398, 0.08198290598290683, 0.18457143733810102, 0.17371429396527155
578.398, 0.08198290598290683, 0.18148572290582315, 0.1723428653287036
578.42, 0.08273504273504134, 0.184685723057815, 0.17165715101041965
578.42, 0.08273504273504134, 0.17977143711011326, 0.1702857223738517
578.42, 0.08273504273504134, 0.17954286567068525, 0.17074286525270768
578.42, 0.08273504273504134, 0.18628572313381092, 0.17371429396527155
578.42, 0.08273504273504134, 0.184685723057815, 0.1709714366921357
578.442, 0.08348717948717975, 0.1787428656326873, 0.16914286517671176
578.442, 0.08348717948717975, 0.17108572241184966, 0.17337143680612957
578.442, 0.08348717948717975, 0.17371429396527155, 0.1702857223738517
578.442, 0.08348717948717975, 0.18457143733810102, 0.16925715089642576
578.442, 0.08348717948717975, 0.1788571513524013, 0.1705142938132797
578.464, 0.08423931623931814, 0.17074286525270768, 0.1729142939272736
578.464, 0.08423931623931814, 0.17108572241184966, 0.1725714367681316
578.464, 0.08423931623931814, 0.1745142940032695, 0.1725714367681316
578.464, 0.08423931623931814, 0.1763428655186934, 0.16971429377528174
578.464, 0.08423931623931814, 0.1789714370721153, 0.1724571510484176
578.486, 0.08499145299145265, 0.1684571508584278, 0.1765714369581214
578.486, 0.08499145299145265, 0.163885722069868, 0.1722285796089896
578.486, 0.08499145299145265, 0.16697143650214588, 0.1725714367681316
578.486, 0.08499145299145265, 0.164342864948724, 0.1723428653287036
578.486, 0.08499145299145265, 0.1625142934333001, 0.1704000080935657
578.508, 0.08574358974359106, 0.15680000744760036, 0.17120000813156366
578.508, 0.08574358974359106, 0.1605714361981622, 0.1702857223738517
578.508, 0.08574358974359106, 0.15862857896302426, 0.17188572244984762
578.508, 0.08574358974359106, 0.15577143597017443, 0.17074286525270768
578.508, 0.08574358974359106, 0.15760000748559833, 0.17371429396527155
578.53, 0.08649572649572557, 0.164457150668438, 0.16902857945699776
578.53, 0.08649572649572557, 0.16731429366128786, 0.17200000816956162
578.53, 0.08649572649572557, 0.16217143627415812, 0.17177143673013365
578.53, 0.08649572649572557, 0.16365715063044003, 0.17268572248784558
578.53, 0.08649572649572557, 0.15942857900102222, 0.17131429385127767
578.552, 0.08724786324786397, 0.1622857219938721, 0.17142857957099164
578.552, 0.08724786324786397, 0.16742857938100184, 0.17165715101041965
578.552, 0.08724786324786397, 0.16148572195587413, 0.17337143680612957
578.552, 0.08724786324786397, 0.1604571504784482, 0.1724571510484176
578.552, 0.08724786324786397, 0.16411429350929602, 0.17177143673013365
578.574, 0.08799999999999848, 0.17348572252584354, 0.17142857957099164
578.574, 0.08799999999999848, 0.17074286525270768, 0.1725714367681316
578.574, 0.08799999999999848, 0.17211429388927563, 0.1725714367681316
578.574, 0.08799999999999848, 0.16708572222185986, 0.17074286525270768
578.574, 0.08799999999999848, 0.17131429385127767, 0.17348572252584354
578.596, 0.08875213675213689, 0.17268572248784558, 0.17142857957099164
578.596, 0.08875213675213689, 0.17074286525270768, 0.1725714367681316
578.596, 0.08875213675213689, 0.17280000820755959, 0.17131429385127767
578.596, 0.08875213675213689, 0.17200000816956162, 0.16880000801756978
578.596, 0.08875213675213689, 0.1747428654426975, 0.1725714367681316
578.618, 0.08950427350427528, 0.17417143684412753, 0.16960000805556774
578.618, 0.08950427350427528, 0.1723428653287036, 0.1705142938132797
578.618, 0.08950427350427528, 0.17188572244984762, 0.1725714367681316
578.618, 0.08950427350427528, 0.1744000082835555, 0.1722285796089896
578.618, 0.08950427350427528, 0.17188572244984762, 0.17188572244984762
578.64, 0.0902564102564098, 0.17017143665413773, 0.17085715097242168
578.64, 0.0902564102564098, 0.17348572252584354, 0.17177143673013365
578.64, 0.0902564102564098, 0.16982857949499572, 0.1722285796089896
578.64, 0.0902564102564098, 0.1723428653287036, 0.17211429388927563
578.64, 0.0902564102564098, 0.17142857957099164, 0.17085715097242168
578.662, 0.0910085470085482, 0.17074286525270768, 0.17337143680612957
578.662, 0.0910085470085482, 0.17131429385127767, 0.1725714367681316
578.662, 0.0910085470085482, 0.16811429369928582, 0.17348572252584354
578.662, 0.0910085470085482, 0.17211429388927563, 0.17211429388927563
578.662, 0.0910085470085482, 0.1702857223738517, 0.16937143661613976
578.684, 0.0917606837606827, 0.1682285794189998, 0.17165715101041965
578.684, 0.0917606837606827, 0.16765715082042984, 0.17142857957099164
578.684, 0.0917606837606827, 0.1704000080935657, 0.17005715093442372
578.684, 0.0917606837606827, 0.16925715089642576, 0.1723428653287036
578.684, 0.0917606837606827, 0.17200000816956162, 0.1709714366921357
578.706, 0.09251282051282111, 0.1709714366921357, 0.17211429388927563
578.706, 0.09251282051282111, 0.16925715089642576, 0.17017143665413773
578.706, 0.09251282051282111, 0.1702857223738517, 0.17211429388927563
578.706, 0.09251282051282111, 0.16800000797957182, 0.17085715097242168
578.706, 0.09251282051282111, 0.1704000080935657, 0.1704000080935657
578.728, 0.09326495726495562, 0.17268572248784558, 0.16937143661613976
578.728, 0.09326495726495562, 0.1709714366921357, 0.17348572252584354
578.728, 0.09326495726495562, 0.17074286525270768, 0.17131429385127767
578.728, 0.09326495726495562, 0.17062857953299368, 0.17177143673013365
578.728, 0.09326495726495562, 0.16811429369928582, 0.17200000816956162
578.75, 0.09401709401709403, 0.17165715101041965, 0.17154286529070564
578.75, 0.09401709401709403, 0.16811429369928582, 0.17268572248784558
578.75, 0.09401709401709403, 0.16777143654014384, 0.16902857945699776
578.75, 0.09401709401709403, 0.17108572241184966, 0.17165715101041965
578.75, 0.09401709401709403, 0.17211429388927563, 0.1702857223738517
578.772, 0.09476923076923242, 0.17211429388927563, 0.17062857953299368
578.772, 0.09476923076923242, 0.16960000805556774, 0.1704000080935657
578.772, 0.09476923076923242, 0.17085715097242168, 0.17108572241184966
578.772, 0.09476923076923242, 0.1724571510484176, 0.17108572241184966
578.772, 0.09476923076923242, 0.17177143673013365, 0.17074286525270768
578.794, 0.09552136752136695, 0.17188572244984762, 0.17142857957099164
578.794, 0.09552136752136695, 0.17280000820755959, 0.17211429388927563
578.794, 0.09552136752136695, 0.1724571510484176, 0.17074286525270768
578.794, 0.09552136752136695, 0.1724571510484176, 0.17108572241184966
578.794, 0.09552136752136695, 0.17268572248784558, 0.17131429385127767
578.816, 0.09627350427350534, 0.16948572233585374, 0.17131429385127767
578.816, 0.09627350427350534, 0.16891429373728378, 0.1725714367681316
578.816, 0.09627350427350534, 0.16925715089642576, 0.1702857223738517
578.816, 0.09627350427350534, 0.16971429377528174, 0.17131429385127767
578.816, 0.09627350427350534, 0.1682285794189998, 0.17017143665413773
578.838, 0.09702564102563985, 0.16948572233585374, 0.16960000805556774
578.838, 0.09702564102563985, 0.16891429373728378, 0.17280000820755959
578.838, 0.09702564102563985, 0.16925715089642576, 0.16982857949499572
578.838, 0.09702564102563985, 0.1702857223738517, 0.17177143673013365
578.838, 0.09702564102563985, 0.16788572225985782, 0.1705142938132797
578.86, 0.09777777777777825, 0.16777143654014384, 0.17154286529070564
578.86, 0.09777777777777825, 0.16868572229785578, 0.17074286525270768
578.86, 0.09777777777777825, 0.17131429385127767, 0.17314286536670156
578.86, 0.09777777777777825, 0.1682285794189998, 0.16982857949499572
578.86, 0.09777777777777825, 0.16925715089642576, 0.1729142939272736
578.882, 0.09852991452991276, 0.16994286521470972, 0.17188572244984762
578.882, 0.09852991452991276, 0.1685714365781418, 0.17165715101041965
578.882, 0.09852991452991276, 0.16811429369928582, 0.17017143665413773
578.882, 0.09852991452991276, 0.1683428651387138, 0.17268572248784558
578.882, 0.09852991452991276, 0.16937143661613976, 0.17062857953299368
578.904, 0.09928205128205117, 0.17085715097242168, 0.17165715101041965
578.904, 0.09928205128205117, 0.17062857953299368, 0.17142857957099164
578.904, 0.09928205128205117, 0.17211429388927563, 0.1725714367681316
578.904, 0.09928205128205117, 0.16902857945699776, 0.17314286536670156
578.904, 0.09928205128205117, 0.1729142939272736, 0.17085715097242168
578.926, 0.10003418803418956, 0.17165715101041965, 0.17005715093442372
578.926, 0.10003418803418956, 0.17165715101041965, 0.1705142938132797
578.926, 0.10003418803418956, 0.1709714366921357, 0.17268572248784558
578.926, 0.10003418803418956, 0.17154286529070564, 0.1705142938132797
578.926, 0.10003418803418956, 0.17314286536670156, 0.17062857953299368
578.948, 0.10078632478632409, 0.16937143661613976, 0.16914286517671176
578.948, 0.10078632478632409, 0.17074286525270768, 0.17188572244984762
578.948, 0.10078632478632409, 0.1724571510484176, 0.1729142939272736
578.948, 0.10078632478632409, 0.17188572244984762, 0.17142857957099164
578.948, 0.10078632478632409, 0.17188572244984762, 0.1702857223738517
578.97, 0.10153846153846248, 0.16925715089642576, 0.17131429385127767
578.97, 0.10153846153846248, 0.17382857968498552, 0.17268572248784558
578.97, 0.10153846153846248, 0.1722285796089896, 0.16925715089642576
578.97, 0.10153846153846248, 0.17017143665413773, 0.17200000816956162
578.97, 0.10153846153846248, 0.17120000813156366, 0.1709714366921357
578.992, 0.102290598290597, 0.17017143665413773, 0.1705142938132797
578.992, 0.102290598290597, 0.17108572241184966, 0.17280000820755959
578.992, 0.102290598290597, 0.17200000816956162, 0.17005715093442372
578.992, 0.102290598290597, 0.17165715101041965, 0.17062857953299368
578.992, 0.102290598290597, 0.1723428653287036, 0.17062857953299368
579.014, 0.1030427350427354, 0.17405715112441353, 0.1704000080935657
579.014, 0.1030427350427354, 0.17531429404126747, 0.1729142939272736
579.014, 0.1030427350427354, 0.1723428653287036, 0.17302857964698756
579.014, 0.1030427350427354, 0.16971429377528174, 0.1702857223738517
579.014, 0.1030427350427354, 0.17268572248784558, 0.17314286536670156
579.036, 0.1037948717948699, 0.17577143692012345, 0.1722285796089896
579.036, 0.1037948717948699, 0.1782857227538313, 0.17108572241184966
579.036, 0.1037948717948699, 0.1766857226778354, 0.17165715101041965
579.036, 0.1037948717948699, 0.17520000832155347, 0.1709714366921357
579.036, 0.1037948717948699, 0.17462857972298348, 0.1722285796089896
579.058, 0.10454700854700831, 0.17588572263983743, 0.17348572252584354
579.058, 0.10454700854700831, 0.17611429407926543, 0.1744000082835555
579.058, 0.10454700854700831, 0.1765714369581214, 0.16960000805556774
579.058, 0.10454700854700831, 0.1784000084735453, 0.17131429385127767
579.058, 0.10454700854700831, 0.17508572260183947, 0.17302857964698756
579.08, 0.1052991452991467, 0.17805715131440333, 0.16971429377528174
579.08, 0.1052991452991467, 0.17611429407926543, 0.17188572244984762
579.08, 0.1052991452991467, 0.1762285797989794, 0.1702857223738517
579.08, 0.1052991452991467, 0.1765714369581214, 0.16960000805556774
579.08, 0.1052991452991467, 0.1763428655186934, 0.16982857949499572
579.102, 0.10605128205128123, 0.1748571511624115, 0.17108572241184966
579.102, 0.10605128205128123, 0.17188572244984762, 0.17120000813156366
579.102, 0.10605128205128123, 0.17085715097242168, 0.17280000820755959
579.102, 0.10605128205128123, 0.17371429396527155, 0.17165715101041965
579.102, 0.10605128205128123, 0.1747428654426975, 0.17062857953299368
579.124, 0.10680341880341962, 0.1742857225638415, 0.16994286521470972
579.124, 0.10680341880341962, 0.17600000835955143, 0.17017143665413773
579.124, 0.10680341880341962, 0.17600000835955143, 0.1725714367681316
579.124, 0.10680341880341962, 0.1748571511624115, 0.16994286521470972
579.124, 0.10680341880341962, 0.17337143680612957, 0.17062857953299368
579.146, 0.10755555555555414, 0.16811429369928582, 0.1722285796089896
579.146, 0.10755555555555414, 0.16811429369928582, 0.16880000801756978
579.146, 0.10755555555555414, 0.1662857221838619, 0.17142857957099164
579.146, 0.10755555555555414, 0.16902857945699776, 0.16971429377528174
579.146, 0.10755555555555414, 0.17280000820755959, 0.16948572233585374
579.168, 0.10830769230769254, 0.16994286521470972, 0.16948572233585374
579.168, 0.10830769230769254, 0.16617143646414792, 0.16868572229785578
579.168, 0.10830769230769254, 0.1658285793050059, 0.16925715089642576
579.168, 0.10830769230769254, 0.16662857934300387, 0.17062857953299368
579.168, 0.10830769230769254, 0.16320000775158405, 0.1723428653287036
579.19, 0.10905982905983094, 0.16102857907701815, 0.17062857953299368
579.19, 0.10905982905983094, 0.1624000077135861, 0.17120000813156366
579.19, 0.10905982905983094, 0.16297143631215608, 0.1725714367681316
579.19, 0.10905982905983094, 0.16400000778958201, 0.16914286517671176
579.19, 0.10905982905983094, 0.16274286487272807, 0.17314286536670156
579.212, 0.10981196581196545, 0.16171429339530213, 0.17120000813156366
579.212, 0.10981196581196545, 0.16514286498672195, 0.17108572241184966
579.212, 0.10981196581196545, 0.16137143623616015, 0.17360000824555755
579.212, 0.10981196581196545, 0.16160000767558813, 0.16960000805556774
579.212, 0.10981196581196545, 0.16102857907701815, 0.16937143661613976
579.234, 0.11056410256410384, 0.16274286487272807, 0.17165715101041965
579.234, 0.11056410256410384, 0.164457150668438, 0.16994286521470972
579.234, 0.11056410256410384, 0.1618285791150161, 0.16788572225985782
579.234, 0.11056410256410384, 0.16171429339530213, 0.1705142938132797
579.234, 0.11056410256410384, 0.16422857922901, 0.17120000813156366
579.256, 0.11131623931623837, 0.17302857964698756, 0.1723428653287036
579.256, 0.11131623931623837, 0.17554286548069545, 0.17200000816956162
579.256, 0.11131623931623837, 0.1749714368821255, 0.16811429369928582
579.256, 0.11131623931623837, 0.16891429373728378, 0.16937143661613976
579.256, 0.11131623931623837, 0.16925715089642576, 0.1704000080935657
579.278, 0.11206837606837676, 0.17314286536670156, 0.16720000794157386
579.278, 0.11206837606837676, 0.17542857976098145, 0.16891429373728378
579.278, 0.11206837606837676, 0.17805715131440333, 0.17120000813156366
579.278, 0.11206837606837676, 0.17371429396527155, 0.17108572241184966
579.278, 0.11206837606837676, 0.1788571513524013, 0.1729142939272736
579.3, 0.11282051282051128, 0.1786285799129733, 0.17394286540469953
579.3, 0.11282051282051128, 0.1704000080935657, 0.17085715097242168
579.3, 0.11282051282051128, 0.17062857953299368, 0.17280000820755959
579.3, 0.11282051282051128, 0.1725714367681316, 0.16868572229785578
579.3, 0.11282051282051128, 0.16708572222185986, 0.1709714366921357
579.322, 0.11357264957264968, 0.17794286559468933, 0.17360000824555755
579.322, 0.11357264957264968, 0.17954286567068525, 0.17268572248784558
579.322, 0.11357264957264968, 0.17725715127640537, 0.17177143673013365
579.322, 0.11357264957264968, 0.1784000084735453, 0.1705142938132797
579.322, 0.11357264957264968, 0.18000000854954123, 0.17062857953299368
579.344, 0.11432478632478808, 0.1806857228678252, 0.1704000080935657
579.344, 0.11432478632478808, 0.18000000854954123, 0.17314286536670156
579.344, 0.11432478632478808, 0.18000000854954123, 0.17085715097242168
579.344, 0.11432478632478808, 0.18000000854954123, 0.17177143673013365
579.344, 0.11432478632478808, 0.1768000083975494, 0.17142857957099164
579.366, 0.11507692307692259, 0.17108572241184966, 0.17005715093442372
579.366, 0.11507692307692259, 0.16125715051644615, 0.17302857964698756
579.366, 0.11507692307692259, 0.1725714367681316, 0.1722285796089896
579.366, 0.11507692307692259, 0.17268572248784558, 0.17200000816956162
579.366, 0.11507692307692259, 0.1723428653287036, 0.1702857223738517
579.388, 0.11582905982906098, 0.1704000080935657, 0.17154286529070564
579.388, 0.11582905982906098, 0.16605715074443392, 0.17200000816956162
579.388, 0.11582905982906098, 0.16868572229785578, 0.1723428653287036
579.388, 0.11582905982906098, 0.1704000080935657, 0.17131429385127767
579.388, 0.11582905982906098, 0.15977143616016423, 0.17131429385127767
579.41, 0.1165811965811955, 0.1459428640747709, 0.17520000832155347
579.41, 0.1165811965811955, 0.14514286403677293, 0.1744000082835555
579.41, 0.1165811965811955, 0.1600000075995922, 0.16742857938100184
579.41, 0.1165811965811955, 0.16525715070643596, 0.16994286521470972
579.41, 0.1165811965811955, 0.16468572210786597, 0.1682285794189998
579.432, 0.1173333333333339, 0.14422857827906096, 0.16880000801756978
579.432, 0.1173333333333339, 0.143428578241063, 0.17131429385127767
579.432, 0.1173333333333339, 0.143771435400205, 0.17085715097242168
579.432, 0.1173333333333339, 0.14011429236935719, 0.16994286521470972
579.432, 0.1173333333333339, 0.1458285783550569, 0.1709714366921357
579.454, 0.11808547008546842, 0.1454857211959149, 0.16914286517671176
579.454, 0.11808547008546842, 0.14297143536220705, 0.17131429385127767
579.454, 0.11808547008546842, 0.14834286418876477, 0.17154286529070564
579.454, 0.11808547008546842, 0.1501714357041887, 0.1705142938132797
579.454, 0.11808547008546842, 0.14960000710561872, 0.1684571508584278
579.476, 0.11883760683760682, 0.14480000687763095, 0.16811429369928582
579.476, 0.11883760683760682, 0.1480000070296228, 0.17017143665413773
579.476, 0.11883760683760682, 0.16960000805556774, 0.1704000080935657
579.476, 0.11883760683760682, 0.1561142931293164, 0.17017143665413773
579.476, 0.11883760683760682, 0.1584000075235963, 0.16914286517671176
579.498, 0.11958974358974522, 0.14640000695362687, 0.1685714365781418
579.498, 0.11958974358974522, 0.15462857877303446, 0.16868572229785578
579.498, 0.11958974358974522, 0.1585142932433103, 0.17017143665413773
579.498, 0.11958974358974522, 0.17131429385127767, 0.16948572233585374
579.498, 0.11958974358974522, 0.18422858017895902, 0.1702857223738517
579.52, 0.12034188034187973, 0.19668572362778441, 0.17325715108641557
579.52, 0.12034188034187973, 0.20480000972747803, 0.16880000801756978
579.52, 0.12034188034187973, 0.17851429419325932, 0.16925715089642576
579.52, 0.12034188034187973, 0.1867428660126669, 0.1702857223738517
579.52, 0.12034188034187973, 0.19748572366578238, 0.1723428653287036
579.542, 0.12109401709401814, 0.19005715188437275, 0.17131429385127767
579.542, 0.12109401709401814, 0.2032000096514821, 0.17188572244984762
579.542, 0.12109401709401814, 0.20388572396976606, 0.1705142938132797
579.542, 0.12109401709401814, 0.21074286715260573, 0.1682285794189998
579.542, 0.12109401709401814, 0.21131429575117572, 0.16788572225985782
579.564, 0.12184615384615265, 0.2274285822308489, 0.1683428651387138
579.564, 0.12184615384615265, 0.2137142958651696, 0.1704000080935657
579.564, 0.12184615384615265, 0.2091428670766098, 0.16937143661613976
579.564, 0.12184615384615265, 0.20251429533319815, 0.16811429369928582
579.564, 0.12184615384615265, 0.21611429597916348, 0.16937143661613976
